age_group,area,bedrooms,budget_group,id,income,intent,label,name,price,ptype,segment,text
,,,,Query:evt_102487,,buy_for_living,Query,evt_102487,,,,"nhà ở Quận Bình Thạnh thoáng mát, 2pn, dưới 2 tỷ"
,,,,Query:evt_103354,,buy_for_living,Query,evt_103354,,,,đất nền Quận 2 cho gia đình giá khoảng 1.6 tỷ
,,,,Query:evt_103290,,investment,Query,evt_103290,,,,mua căn hộ đầu tư ở Phường An Phú pháp lý rõ ràng
,,,,Query:evt_103187,,buy_for_living,Query,evt_103187,,,,nhà phố Quận Bình Thạnh rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101882,,rent,Query,evt_101882,,,,tìm phòng căn hộ ở Quận 9 tầm 4.2 triệu/tháng
,,,,Query:evt_101560,,investment,Query,evt_101560,,,,đất nền Quận 7 dòng tiền tốt khoảng 4.2 tỷ
,,,,Query:evt_102446,,buy_for_living,Query,evt_102446,,,,biệt thự Quận 4 cho gia đình giá khoảng 5.5 tỷ
,,,,Query:evt_101509,,investment,Query,evt_101509,,,,nhà phố Quận 4 cho thuê lại được giá tốt
,,,,Query:evt_103307,,buy_for_living,Query,evt_103307,,,,tìm căn hộ Quận 4 gần trường học tầm 1.9 tỷ
,,,,Query:evt_102226,,buy_for_living,Query,evt_102226,,,,tìm căn hộ Phường An Phú gần trường học tầm 1.4 tỷ
,,,,Query:evt_100185,,buy_for_living,Query,evt_100185,,,,"nhà ở Quận 4 thoáng mát, 3pn, dưới 2.7 tỷ"
,,,,Query:evt_102822,,investment,Query,evt_102822,,,,căn hộ Quận 7 cho thuê lại được giá tốt
,,,,Query:evt_102308,,buy_for_living,Query,evt_102308,,,,"nhà ở Phường Long Bình thoáng mát, 3pn, dưới 2 tỷ"
,,,,Query:evt_103464,,buy_for_living,Query,evt_103464,,,,cần mua căn hộ 1 phòng ngủ ở Quận Bình Thạnh để ở
,,,,Query:evt_100410,,rent,Query,evt_100410,,,,cần thuê căn hộ Quận 2 full nội thất giá rẻ
,,,,Query:evt_101297,,buy_for_living,Query,evt_101297,,,,tìm căn hộ Quận 9 gần trường học tầm 4.2 tỷ
,,,,Query:evt_101320,,investment,Query,evt_101320,,,,tìm nhà phố Quận 4 tiềm năng tăng giá tầm 2.3 tỷ
,,,,Query:evt_102271,,rent,Query,evt_102271,,,,căn hộ Phường Long Bình cho thuê gần metro
,,,,Query:evt_101809,,investment,Query,evt_101809,,,,tìm căn hộ Quận 9 tiềm năng tăng giá tầm 6.5 tỷ
,,,,Query:evt_103019,,buy_for_living,Query,evt_103019,,,,căn hộ Phường An Phú cho gia đình giá khoảng 15.4 tỷ
,,,,Query:evt_100440,,rent,Query,evt_100440,,,,tìm phòng căn hộ ở Quận 9 tầm 1.7 triệu/tháng
,,,,Query:evt_100489,,buy_for_living,Query,evt_100489,,,,"nhà ở Quận 3 thoáng mát, 1pn, dưới 2.7 tỷ"
,,,,Query:evt_100217,,investment,Query,evt_100217,,,,tìm căn hộ Quận 9 tiềm năng tăng giá tầm 6.7 tỷ
,,,,Query:evt_102239,,buy_for_living,Query,evt_102239,,,,biệt thự Quận 9 cho gia đình giá khoảng 4.5 tỷ
,,,,Query:evt_100477,,buy_for_living,Query,evt_100477,,,,nhà phố Quận 9 cho gia đình giá khoảng 1.9 tỷ
,,,,Query:evt_102586,,investment,Query,evt_102586,,,,nhà phố Quận Bình Thạnh dòng tiền tốt khoảng 2.5 tỷ
,,,,Query:evt_102860,,buy_for_living,Query,evt_102860,,,,cần mua căn hộ 4 phòng ngủ ở Quận 7 để ở
,,,,Query:evt_102466,,buy_for_living,Query,evt_102466,,,,tìm nhà phố Quận Tân Bình gần trường học tầm 7.6 tỷ
,,,,Query:evt_100048,,investment,Query,evt_100048,,,,biệt thự Quận Tân Bình dòng tiền tốt khoảng 4.4 tỷ
,,,,Query:evt_100518,,buy_for_living,Query,evt_100518,,,,tìm nhà phố Quận Bình Thạnh gần trường học tầm 1.5 tỷ
,,,,Query:evt_103616,,buy_for_living,Query,evt_103616,,,,nhà phố Phường Hiệp Bình cho gia đình giá khoảng 1.9 tỷ
,,,,Query:evt_102364,,rent,Query,evt_102364,,,,tìm phòng căn hộ ở Quận Gò Vấp tầm 2.4 triệu/tháng
,,,,Query:evt_101281,,buy_for_living,Query,evt_101281,,,,"nhà ở Quận Bình Thạnh thoáng mát, 4pn, dưới 6.4 tỷ"
,,,,Query:evt_101080,,buy_for_living,Query,evt_101080,,,,cần mua căn hộ 2 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_100657,,buy_for_living,Query,evt_100657,,,,cần mua nhà phố 2 phòng ngủ ở Quận Gò Vấp để ở
,,,,Query:evt_100324,,investment,Query,evt_100324,,,,tìm biệt thự Quận 1 tiềm năng tăng giá tầm 1.5 tỷ
,,,,Query:evt_103390,,investment,Query,evt_103390,,,,tìm căn hộ Quận Gò Vấp tiềm năng tăng giá tầm 2.6 tỷ
,,,,Query:evt_101500,,rent,Query,evt_101500,,,,tìm phòng căn hộ ở Quận Gò Vấp tầm 2.6 triệu/tháng
,,,,Query:evt_101474,,buy_for_living,Query,evt_101474,,,,tìm biệt thự Phường An Phú gần trường học tầm 3.3 tỷ
,,,,Query:evt_101340,,buy_for_living,Query,evt_101340,,,,căn hộ Quận 1 cho gia đình giá khoảng 2.1 tỷ
,,,,Query:evt_100396,,buy_for_living,Query,evt_100396,,,,cần mua nhà phố 3 phòng ngủ ở Quận 3 để ở
,,,,Query:evt_102349,,investment,Query,evt_102349,,,,căn hộ Quận 3 cho thuê lại được giá tốt
,,,,Query:evt_102847,,rent,Query,evt_102847,,,,thuê nhà phố Quận 3 2 phòng ngủ
,,,,Query:evt_101122,,buy_for_living,Query,evt_101122,,,,"nhà ở Quận Bình Thạnh thoáng mát, 3pn, dưới 1.2 tỷ"
,,,,Query:evt_102727,,buy_for_living,Query,evt_102727,,,,tìm căn hộ Quận 7 gần trường học tầm 1.6 tỷ
,,,,Query:evt_100535,,buy_for_living,Query,evt_100535,,,,"nhà ở Quận 2 thoáng mát, 6pn, dưới 5.3 tỷ"
,,,,Query:evt_103641,,investment,Query,evt_103641,,,,tìm biệt thự Quận Thủ Đức tiềm năng tăng giá tầm 2.9 tỷ
,,,,Query:evt_101816,,investment,Query,evt_101816,,,,căn hộ Quận 9 cho thuê lại được giá tốt
,,,,Query:evt_101034,,buy_for_living,Query,evt_101034,,,,căn hộ Quận 9 cho gia đình giá khoảng 2 tỷ
,,,,Query:evt_101664,,rent,Query,evt_101664,,,,cần thuê nhà phố Quận Bình Thạnh full nội thất giá rẻ
,,,,Query:evt_103147,,investment,Query,evt_103147,,,,mua biệt thự đầu tư ở Phường Long Bình pháp lý rõ ràng
,,,,Query:evt_100321,,investment,Query,evt_100321,,,,mua căn hộ đầu tư ở Quận Thủ Đức pháp lý rõ ràng
,,,,Query:evt_102403,,buy_for_living,Query,evt_102403,,,,"nhà ở Quận 1 thoáng mát, 0pn, dưới 2 tỷ"
,,,,Query:evt_101748,,rent,Query,evt_101748,,,,nhà phố Quận 7 cho thuê gần metro
,,,,Query:evt_100478,,buy_for_living,Query,evt_100478,,,,"nhà ở Quận 7 thoáng mát, 3pn, dưới 2 tỷ"
,,,,Query:evt_101400,,buy_for_living,Query,evt_101400,,,,"nhà ở Quận 9 thoáng mát, 3pn, dưới 2 tỷ"
,,,,Query:evt_103451,,buy_for_living,Query,evt_103451,,,,nhà phố Quận 9 cho gia đình giá khoảng 2.3 tỷ
,,,,Query:evt_100327,,buy_for_living,Query,evt_100327,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101837,,rent,Query,evt_101837,,,,cần thuê đất nền Quận 9 full nội thất giá rẻ
,,,,Query:evt_101266,,buy_for_living,Query,evt_101266,,,,cần mua căn hộ 1 phòng ngủ ở Phường An Phú để ở
,,,,Query:evt_102747,,buy_for_living,Query,evt_102747,,,,căn hộ Quận 7 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_103200,,buy_for_living,Query,evt_103200,,,,cần mua căn hộ 3 phòng ngủ ở Phường Dĩ An để ở
,,,,Query:evt_102959,,rent,Query,evt_102959,,,,cần thuê đất nền Quận 7 full nội thất giá rẻ
,,,,Query:evt_100658,,buy_for_living,Query,evt_100658,,,,cần mua căn hộ 1 phòng ngủ ở Quận Bình Thạnh để ở
,,,,Query:evt_101856,,buy_for_living,Query,evt_101856,,,,căn hộ Quận Thủ Đức cho gia đình giá khoảng 2.6 tỷ
,,,,Query:evt_100206,,investment,Query,evt_100206,,,,tìm căn hộ Quận 3 tiềm năng tăng giá tầm 5.3 tỷ
,,,,Query:evt_103642,,investment,Query,evt_103642,,,,mua biệt thự đầu tư ở Quận 2 pháp lý rõ ràng
,,,,Query:evt_101318,,investment,Query,evt_101318,,,,nhà phố Quận Gò Vấp cho thuê lại được giá tốt
,,,,Query:evt_100323,,investment,Query,evt_100323,,,,mua nhà phố đầu tư ở Quận 7 pháp lý rõ ràng
,,,,Query:evt_101223,,investment,Query,evt_101223,,,,tìm đất nền Quận 7 tiềm năng tăng giá tầm 1.5 tỷ
,,,,Query:evt_103541,,investment,Query,evt_103541,,,,tìm nhà phố Quận Thủ Đức tiềm năng tăng giá tầm 2.5 tỷ
,,,,Query:evt_101923,,buy_for_living,Query,evt_101923,,,,cần mua căn hộ 6 phòng ngủ ở Phường Long Bình để ở
,,,,Query:evt_101905,,investment,Query,evt_101905,,,,căn hộ Phường An Phú cho thuê lại được giá tốt
,,,,Query:evt_102394,,buy_for_living,Query,evt_102394,,,,tìm nhà phố Phường An Phú gần trường học tầm 1.9 tỷ
,,,,Query:evt_100037,,buy_for_living,Query,evt_100037,,,,căn hộ Quận Bình Thạnh rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100858,,rent,Query,evt_100858,,,,cần thuê nhà phố Quận 1 full nội thất giá rẻ
,,,,Query:evt_100441,,rent,Query,evt_100441,,,,tìm phòng căn hộ ở Quận 2 tầm 2.5 triệu/tháng
,,,,Query:evt_100120,,buy_for_living,Query,evt_100120,,,,tìm nhà phố Quận Bình Thạnh gần trường học tầm 3.8 tỷ
,,,,Query:evt_103098,,rent,Query,evt_103098,,,,cần thuê căn hộ Quận 7 full nội thất giá rẻ
,,,,Query:evt_100746,,buy_for_living,Query,evt_100746,,,,căn hộ Quận 9 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_103513,,investment,Query,evt_103513,,,,căn hộ Quận 2 dòng tiền tốt khoảng 6.2 tỷ
,,,,Query:evt_100356,,rent,Query,evt_100356,,,,cần thuê căn hộ Quận Tân Bình full nội thất giá rẻ
,,,,Query:evt_102987,,buy_for_living,Query,evt_102987,,,,cần mua căn hộ 2 phòng ngủ ở Quận 1 để ở
,,,,Query:evt_100493,,buy_for_living,Query,evt_100493,,,,nhà phố Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_103065,,buy_for_living,Query,evt_103065,,,,"nhà ở Quận 9 thoáng mát, 2pn, dưới 2.9 tỷ"
,,,,Query:evt_100359,,rent,Query,evt_100359,,,,thuê nhà phố Quận Gò Vấp 6 phòng ngủ
,,,,Query:evt_102261,,buy_for_living,Query,evt_102261,,,,"nhà ở Quận Thủ Đức thoáng mát, 2pn, dưới 2.6 tỷ"
,,,,Query:evt_102979,,buy_for_living,Query,evt_102979,,,,"nhà ở Quận 7 thoáng mát, 5pn, dưới 6.8 tỷ"
,,,,Query:evt_100831,,buy_for_living,Query,evt_100831,,,,nhà phố Quận 3 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101726,,investment,Query,evt_101726,,,,mua đất nền đầu tư ở Quận Tân Bình pháp lý rõ ràng
,,,,Query:evt_100232,,rent,Query,evt_100232,,,,đất nền Quận Bình Thạnh cho thuê gần metro
,,,,Query:evt_101872,,buy_for_living,Query,evt_101872,,,,cần mua căn hộ 2 phòng ngủ ở Quận 1 để ở
,,,,Query:evt_101099,,investment,Query,evt_101099,,,,tìm căn hộ Quận 2 tiềm năng tăng giá tầm 2.1 tỷ
,,,,Query:evt_103244,,investment,Query,evt_103244,,,,mua nhà phố đầu tư ở Phường Long Bình pháp lý rõ ràng
,,,,Query:evt_103385,,rent,Query,evt_103385,,,,cần thuê căn hộ Quận 7 full nội thất giá rẻ
,,,,Query:evt_100864,,investment,Query,evt_100864,,,,mua căn hộ đầu tư ở Phường Hiệp Bình pháp lý rõ ràng
,,,,Query:evt_100227,,rent,Query,evt_100227,,,,cần thuê căn hộ Quận 9 full nội thất giá rẻ
,,,,Query:evt_100567,,buy_for_living,Query,evt_100567,,,,biệt thự Quận Thủ Đức cho gia đình giá khoảng 2.8 tỷ
,,,,Query:evt_101249,,buy_for_living,Query,evt_101249,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101077,,buy_for_living,Query,evt_101077,,,,căn hộ Quận 1 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100445,,investment,Query,evt_100445,,,,căn hộ Quận Gò Vấp cho thuê lại được giá tốt
,,,,Query:evt_101869,,buy_for_living,Query,evt_101869,,,,cần mua đất nền 2 phòng ngủ ở Quận 2 để ở
,,,,Query:evt_100788,,buy_for_living,Query,evt_100788,,,,"nhà ở Quận Gò Vấp thoáng mát, 2pn, dưới 3.2 tỷ"
,,,,Query:evt_100703,,buy_for_living,Query,evt_100703,,,,tìm căn hộ Phường Dĩ An gần trường học tầm 1.9 tỷ
,,,,Query:evt_100803,,investment,Query,evt_100803,,,,nhà phố Quận 2 dòng tiền tốt khoảng 3.1 tỷ
,,,,Query:evt_100774,,buy_for_living,Query,evt_100774,,,,cần mua căn hộ 3 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_101973,,buy_for_living,Query,evt_101973,,,,căn hộ Phường Long Bình cho gia đình giá khoảng 23.1 tỷ
,,,,Query:evt_100854,,rent,Query,evt_100854,,,,thuê căn hộ Quận Thủ Đức 1 phòng ngủ
,,,,Query:evt_102486,,buy_for_living,Query,evt_102486,,,,cần mua căn hộ 3 phòng ngủ ở Quận 2 để ở
,,,,Query:evt_101440,,buy_for_living,Query,evt_101440,,,,cần mua căn hộ 2 phòng ngủ ở Phường Long Bình để ở
,,,,Query:evt_102788,,buy_for_living,Query,evt_102788,,,,cần mua căn hộ 3 phòng ngủ ở Quận Thủ Đức để ở
,,,,Query:evt_100770,,investment,Query,evt_100770,,,,mua căn hộ đầu tư ở Quận 3 pháp lý rõ ràng
,,,,Query:evt_101753,,buy_for_living,Query,evt_101753,,,,tìm đất nền Quận Thủ Đức gần trường học tầm 24.5 tỷ
,,,,Query:evt_100210,,investment,Query,evt_100210,,,,tìm nhà phố Quận 7 tiềm năng tăng giá tầm 4.4 tỷ
,,,,Query:evt_101439,,buy_for_living,Query,evt_101439,,,,đất nền Quận 2 cho gia đình giá khoảng 4.2 tỷ
,,,,Query:evt_100642,,buy_for_living,Query,evt_100642,,,,tìm nhà phố Quận Thủ Đức gần trường học tầm 1.4 tỷ
,,,,Query:evt_101624,,investment,Query,evt_101624,,,,mua căn hộ đầu tư ở Quận Bình Thạnh pháp lý rõ ràng
,,,,Query:evt_102837,,rent,Query,evt_102837,,,,căn hộ Quận Bình Thạnh cho thuê gần metro
,,,,Query:evt_100807,,investment,Query,evt_100807,,,,đất nền Quận 4 dòng tiền tốt khoảng 2 tỷ
,,,,Query:evt_102077,,buy_for_living,Query,evt_102077,,,,tìm đất nền Quận 7 gần trường học tầm 2.7 tỷ
,,,,Query:evt_102826,,investment,Query,evt_102826,,,,tìm căn hộ Quận 3 tiềm năng tăng giá tầm 2.5 tỷ
,,,,Query:evt_100470,,buy_for_living,Query,evt_100470,,,,đất nền Quận Tân Bình cho gia đình giá khoảng 2.2 tỷ
,,,,Query:evt_101689,,buy_for_living,Query,evt_101689,,,,nhà phố Quận 4 cho gia đình giá khoảng 3 tỷ
,,,,Query:evt_100373,,buy_for_living,Query,evt_100373,,,,"nhà ở Quận Thủ Đức thoáng mát, 1pn, dưới 2.4 tỷ"
,,,,Query:evt_103254,,investment,Query,evt_103254,,,,căn hộ Quận 3 dòng tiền tốt khoảng 1.9 tỷ
,,,,Query:evt_102562,,investment,Query,evt_102562,,,,tìm đất nền Quận 9 tiềm năng tăng giá tầm 11.1 tỷ
,,,,Query:evt_102945,,investment,Query,evt_102945,,,,nhà phố Quận 9 dòng tiền tốt khoảng 26.3 tỷ
,,,,Query:evt_101957,,buy_for_living,Query,evt_101957,,,,tìm căn hộ Quận 3 gần trường học tầm 4.6 tỷ
,,,,Query:evt_100952,,rent,Query,evt_100952,,,,thuê nhà phố Quận 1 2 phòng ngủ
,,,,Query:evt_102375,,buy_for_living,Query,evt_102375,,,,cần mua căn hộ 2 phòng ngủ ở Quận 2 để ở
,,,,Query:evt_100940,,investment,Query,evt_100940,,,,căn hộ Phường An Phú dòng tiền tốt khoảng 5.5 tỷ
,,,,Query:evt_103086,,investment,Query,evt_103086,,,,mua căn hộ đầu tư ở Quận 1 pháp lý rõ ràng
,,,,Query:evt_103469,,buy_for_living,Query,evt_103469,,,,"nhà ở Quận 9 thoáng mát, 3pn, dưới 1.9 tỷ"
,,,,Query:evt_101715,,rent,Query,evt_101715,,,,căn hộ Quận Tân Bình cho thuê gần metro
,,,,Query:evt_100041,,investment,Query,evt_100041,,,,tìm căn hộ Phường An Phú tiềm năng tăng giá tầm 3.2 tỷ
,,,,Query:evt_100993,,buy_for_living,Query,evt_100993,,,,căn hộ Quận 7 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_102851,,rent,Query,evt_102851,,,,cần thuê căn hộ Quận 1 full nội thất giá rẻ
,,,,Query:evt_102965,,rent,Query,evt_102965,,,,tìm phòng căn hộ ở Quận 9 tầm 1.7 triệu/tháng
,,,,Query:evt_103263,,investment,Query,evt_103263,,,,mua căn hộ đầu tư ở Quận 2 pháp lý rõ ràng
,,,,Query:evt_103497,,buy_for_living,Query,evt_103497,,,,tìm căn hộ Quận 3 gần trường học tầm 2.7 tỷ
,,,,Query:evt_102275,,rent,Query,evt_102275,,,,cần thuê căn hộ Quận Tân Bình full nội thất giá rẻ
,,,,Query:evt_100153,,rent,Query,evt_100153,,,,tìm phòng căn hộ ở Quận Thủ Đức tầm 2.4 triệu/tháng
,,,,Query:evt_101999,,investment,Query,evt_101999,,,,nhà phố Quận 9 cho thuê lại được giá tốt
,,,,Query:evt_100806,,investment,Query,evt_100806,,,,căn hộ Quận 9 dòng tiền tốt khoảng 25.3 tỷ
,,,,Query:evt_100044,,investment,Query,evt_100044,,,,mua nhà phố đầu tư ở Phường Hiệp Bình pháp lý rõ ràng
,,,,Query:evt_101943,,investment,Query,evt_101943,,,,tìm nhà phố Quận Thủ Đức tiềm năng tăng giá tầm 3.8 tỷ
,,,,Query:evt_101215,,buy_for_living,Query,evt_101215,,,,cần mua nhà phố 2 phòng ngủ ở Quận 2 để ở
,,,,Query:evt_101863,,buy_for_living,Query,evt_101863,,,,căn hộ Quận Thủ Đức cho gia đình giá khoảng 8 tỷ
,,,,Query:evt_102312,,buy_for_living,Query,evt_102312,,,,căn hộ Quận 4 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100069,,investment,Query,evt_100069,,,,đất nền Quận 1 cho thuê lại được giá tốt
,,,,Query:evt_101310,,buy_for_living,Query,evt_101310,,,,tìm nhà phố Quận 1 gần trường học tầm 1.2 tỷ
,,,,Query:evt_103570,,buy_for_living,Query,evt_103570,,,,căn hộ Quận Bình Thạnh cho gia đình giá khoảng 2.7 tỷ
,,,,Query:evt_100547,,buy_for_living,Query,evt_100547,,,,cần mua căn hộ 1 phòng ngủ ở Quận 9 để ở
,,,,Query:evt_102543,,investment,Query,evt_102543,,,,đất nền Quận 2 cho thuê lại được giá tốt
,,,,Query:evt_101255,,buy_for_living,Query,evt_101255,,,,"nhà ở Quận 7 thoáng mát, 1pn, dưới 1.4 tỷ"
,,,,Query:evt_103265,,investment,Query,evt_103265,,,,mua nhà phố đầu tư ở Quận 7 pháp lý rõ ràng
,,,,Query:evt_101160,,buy_for_living,Query,evt_101160,,,,căn hộ Quận 9 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_100697,,buy_for_living,Query,evt_100697,,,,"nhà ở Quận Tân Bình thoáng mát, 2pn, dưới 4.4 tỷ"
,,,,Query:evt_103412,,buy_for_living,Query,evt_103412,,,,tìm căn hộ Quận 9 gần trường học tầm 5.3 tỷ
,,,,Query:evt_103545,,investment,Query,evt_103545,,,,nhà phố Quận 7 dòng tiền tốt khoảng 1.7 tỷ
,,,,Query:evt_103213,,buy_for_living,Query,evt_103213,,,,nhà phố Quận 2 cho gia đình giá khoảng 1.3 tỷ
,,,,Query:evt_101651,,buy_for_living,Query,evt_101651,,,,tìm căn hộ Quận 1 gần trường học tầm 1.9 tỷ
,,,,Query:evt_103562,,buy_for_living,Query,evt_103562,,,,căn hộ Quận 7 rẻ một chút cho vợ chồng mới cưới
,,,,Query:evt_101561,,investment,Query,evt_101561,,,,mua căn hộ đầu tư ở Quận 9 pháp lý rõ ràng
,,,,Query:evt_100468,,investment,Query,evt_100468,,,,mua nhà phố đầu tư ở Quận 4 pháp lý rõ ràng
,,,,Query:evt_102323,,investment,Query,evt_102323,,,,mua biệt thự đầu tư ở Quận Thủ Đức pháp lý rõ ràng
,,,,Query:evt_103205,,buy_for_living,Query,evt_103205,,,,biệt thự Quận Bình Thạnh rẻ một chút cho vợ chồng mới cưới
